State,District,Subdistt,Town/Village,Name,Level,TOT_P,No_HH,TOT_M,TOT_F,P_LIT,P_ILL,TOT_WORK_P,Village Code,Village Name,Tap Water-Treated (Status A(1)/NA(2)),Power Supply For All Users (Status A(1)/NA(2)),Hospital Allopathic (Numbers),Govt Primary School (Status A(1)/NA(2)),Govt Secondary School (Status A(1)/NA(2)),Black Topped (pucca) Road (Status A(1)/NA(2)),Public Bus Service (Status A(1)/NA(2)),ATM (Status A(1)/NA(2)),Has_Hospital
19,341,2410,333175,Nabagram,VILLAGE,1330,326,676,654,1015,315,517,333175,Nabagram,False,False,0.0,True,False,True,True,False,False
19,341,2410,333176,Gabardaha,VILLAGE,3128,721,1602,1526,1947,1181,1176,333176,Gabardaha,False,False,0.0,True,False,False,False,False,False
19,341,2410,333177,Ghoshpur Kalia,VILLAGE,3416,742,1693,1723,2166,1250,1092,333177,Ghoshpur Kalia,False,False,0.0,True,True,True,False,False,False
19,341,2410,333178,Bar Kalia,VILLAGE,2562,566,1335,1227,1682,880,1178,333178,Bar Kalia,False,False,0.0,True,False,False,False,False,False
19,341,2410,333179,Ramchandrapur,VILLAGE,6078,1300,3150,2928,3941,2137,2054,333179,Ramchandrapur,False,False,0.0,True,False,True,False,False,False
19,341,2410,333180,Gohal Beria,VILLAGE,2734,638,1380,1354,1877,857,924,333180,Gohal Beria,False,False,0.0,True,False,True,False,False,False
19,341,2410,333181,Alipur,VILLAGE,7533,1563,3770,3763,4628,2905,2398,333181,Alipur,False,False,0.0,True,False,False,False,False,False
19,341,2411,333186,Gopinathpur,VILLAGE,2273,527,1162,1111,1639,634,863,333186,Gopinathpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333187,Pakuria,VILLAGE,2581,529,1341,1240,1882,699,849,333187,Pakuria,False,False,0.0,True,False,True,False,False,False
19,341,2411,333188,Katagachhi,VILLAGE,4008,829,2045,1963,2706,1302,1207,333188,Katagachhi,False,False,0.0,True,False,True,True,False,False
19,341,2411,333189,Mosha,VILLAGE,2629,498,1332,1297,1713,916,745,333189,Mosha,False,False,0.0,True,False,True,False,False,False
19,341,2411,333190,Pratappur,VILLAGE,1140,251,570,570,830,310,365,333190,Pratappur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333191,Damodarpur,VILLAGE,2516,463,1296,1220,1648,868,1046,333191,Damodarpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333192,Tajnagar,VILLAGE,1564,338,799,765,1104,460,483,333192,Tajnagar,False,False,0.0,True,False,True,False,False,False
19,341,2411,333193,Rengara,VILLAGE,748,154,390,358,571,177,271,333193,Rengara,False,False,0.0,True,False,True,True,False,False
19,341,2411,333194,Nakol,VILLAGE,4610,969,2381,2229,3328,1282,1709,333194,Nakol,False,False,0.0,True,True,True,False,False,False
19,341,2411,333195,Chaulia,VILLAGE,1189,294,598,591,586,603,405,333195,Chaulia,False,False,0.0,True,False,True,False,False,False
19,341,2411,333196,Baikunthapur,VILLAGE,4653,1053,2410,2243,3457,1196,1790,333196,Baikunthapur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333197,Osmanpur,VILLAGE,1834,422,953,881,1414,420,689,333197,Osmanpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333198,Deora,VILLAGE,1911,415,981,930,1463,448,687,333198,Deora,False,False,0.0,True,True,True,True,False,False
19,341,2411,333199,Samaspur,VILLAGE,2209,473,1148,1061,1531,678,1077,333199,Samaspur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333200,Gaurangapur,VILLAGE,1223,275,634,589,879,344,436,333200,Gaurangapur,False,False,0.0,True,False,False,True,False,False
19,341,2411,333201,Mukundapur,VILLAGE,1923,424,967,956,1416,507,670,333201,Mukundapur,False,False,0.0,True,False,True,True,False,False
19,341,2411,333202,Kanthaldaha,VILLAGE,621,152,297,324,534,87,346,333202,Kanthaldaha,False,False,0.0,True,False,True,False,False,False
19,341,2411,333203,Kultikari,VILLAGE,4409,939,2285,2124,3131,1278,1534,333203,Kultikari,False,False,0.0,True,True,True,False,False,False
19,341,2411,333204,Chanpabar,VILLAGE,4075,809,2124,1951,2752,1323,1425,333204,Chanpabar,False,False,0.0,True,False,True,False,False,False
19,341,2411,333205,Kulanandapur,VILLAGE,1717,361,865,852,1135,582,509,333205,Kulanandapur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333206,Bhatughar,VILLAGE,979,214,483,496,543,436,291,333206,Bhatughar,False,False,0.0,True,False,True,False,False,False
19,341,2411,333207,Naoda,VILLAGE,3498,801,1781,1717,2305,1193,1265,333207,Naoda,False,False,0.0,True,True,True,False,False,False
19,341,2411,333208,Sitapur,VILLAGE,3342,742,1718,1624,2168,1174,1125,333208,Sitapur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333209,Ghugubeshe,VILLAGE,2096,465,1081,1015,1508,588,1029,333209,Ghugubeshe,False,False,0.0,True,False,False,False,False,False
19,341,2411,333210,Rajibpur,VILLAGE,1455,325,749,706,1151,304,506,333210,Rajibpur,False,False,0.0,True,True,False,False,False,False
19,341,2411,333211,Uttardurgapur,VILLAGE,2376,519,1228,1148,1737,639,828,333211,Uttardurgapur,False,False,0.0,True,True,False,False,False,False
19,341,2411,333212,Basantapur,VILLAGE,729,165,389,340,563,166,264,333212,Basantapur,False,False,0.0,True,False,False,False,False,False
19,341,2411,333213,Paikbar,VILLAGE,619,146,336,283,476,143,228,333213,Paikbar,False,False,0.0,True,False,False,False,False,False
19,341,2411,333214,Manirampur,VILLAGE,343,77,178,165,234,109,190,333214,Manirampur,False,False,0.0,True,False,False,False,False,False
19,341,2411,333215,Chathari,VILLAGE,393,97,206,187,273,120,172,333215,Chathari,False,False,0.0,True,False,False,False,False,False
19,341,2411,333216,Ratanpur,VILLAGE,1248,289,644,604,818,430,429,333216,Ratanpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333217,Ghanashyampur,VILLAGE,2271,507,1174,1097,1592,679,1045,333217,Ghanashyampur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333218,Amardaha,VILLAGE,2812,639,1478,1334,1815,997,1086,333218,Amardaha,False,False,0.0,True,False,False,False,False,False
19,341,2411,333219,Gohalberia,VILLAGE,2225,442,1131,1094,1619,606,636,333219,Gohalberia,False,False,0.0,True,True,False,False,False,False
19,341,2411,333220,Jonka,VILLAGE,1624,339,816,808,1072,552,553,333220,Jonka,False,False,0.0,True,False,True,False,False,False
19,341,2411,333221,Charabasulya,VILLAGE,832,186,412,420,621,211,237,333221,Charabasulya,False,False,0.0,True,False,True,False,False,False
19,341,2411,333222,Rana,VILLAGE,1315,253,694,621,919,396,371,333222,Rana,False,False,0.0,True,False,True,False,False,False
19,341,2411,333223,Krishnanagar,VILLAGE,1054,234,548,506,602,452,362,333223,Krishnanagar,False,False,0.0,True,False,True,False,False,False
19,341,2411,333224,Palgaria,VILLAGE,837,197,432,405,561,276,373,333224,Palgaria,False,False,0.0,True,False,True,False,False,False
19,341,2411,333225,Bachhari,VILLAGE,2876,590,1440,1436,2005,871,964,333225,Bachhari,False,False,0.0,True,False,True,False,False,False
19,341,2411,333226,Danpatia,VILLAGE,1555,365,784,771,1139,416,539,333226,Danpatia,False,False,0.0,True,False,True,False,False,False
19,341,2411,333227,Chilara,VILLAGE,609,136,310,299,469,140,248,333227,Chilara,False,False,0.0,True,False,True,False,False,False
19,341,2411,333228,Sajinagachhi,VILLAGE,719,183,359,360,586,133,269,333228,Sajinagachhi,False,False,0.0,True,False,True,False,False,False
19,341,2411,333229,Ganeshpur,VILLAGE,1239,298,634,605,924,315,404,333229,Ganeshpur,False,False,0.0,True,True,True,False,False,False
19,341,2411,333230,Pashchim Gazipur,VILLAGE,2539,584,1279,1260,1877,662,1003,333230,Pashchim Gazipur,False,False,0.0,True,True,True,False,False,False
19,341,2411,333231,Garchumbak,VILLAGE,3148,687,1614,1534,2320,828,1257,333231,Garchumbak,False,False,0.0,True,False,True,True,False,False
19,341,2411,333232,Bargarchumbak,VILLAGE,5701,1266,2865,2836,3618,2083,1796,333232,Bargarchumbak,False,False,0.0,True,False,True,True,False,False
19,341,2411,333233,Bargram,VILLAGE,5586,1222,2888,2698,4069,1517,2166,333233,Bargram,False,False,0.0,True,True,True,True,False,False
19,341,2411,333234,Joarkul,VILLAGE,1384,316,707,677,1055,329,586,333234,Joarkul,False,False,0.0,True,False,True,False,False,False
19,341,2411,333235,Chhotaradhanagar,VILLAGE,2383,557,1203,1180,1808,575,921,333235,Chhotaradhanagar,False,False,0.0,True,False,True,True,False,False
19,341,2411,333236,Narrottampur,VILLAGE,818,193,405,413,653,165,388,333236,Narrottampur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333237,Ankul,VILLAGE,2203,533,1114,1089,1516,687,787,333237,Ankul,False,False,0.0,True,False,True,True,False,False
19,341,2411,333238,Maula,VILLAGE,901,206,470,431,651,250,358,333238,Maula,False,False,0.0,True,True,True,False,False,False
19,341,2411,333239,Satghara,VILLAGE,546,118,291,255,421,125,209,333239,Satghara,False,False,0.0,True,False,True,False,False,False
19,341,2411,333240,Kharubere,VILLAGE,1431,323,730,701,1001,430,488,333240,Kharubere,False,False,0.0,True,False,True,True,False,False
19,341,2411,333241,Radhanagar,VILLAGE,5068,1100,2570,2498,3520,1548,1750,333241,Radhanagar,False,False,0.0,True,False,True,True,False,False
19,341,2411,333242,Tripurapur,VILLAGE,2146,492,1094,1052,1469,677,698,333242,Tripurapur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333243,Khajri,VILLAGE,915,192,478,437,726,189,317,333243,Khajri,False,False,0.0,True,True,False,False,False,False
19,341,2411,333244,Sadashibpur,VILLAGE,1387,288,717,670,1105,282,739,333244,Sadashibpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333245,Uddhabpur,VILLAGE,2697,626,1373,1324,1820,877,1114,333245,Uddhabpur,False,False,0.0,True,False,True,False,False,False
19,341,2411,333246,Pashchim Basudebpur,VILLAGE,799,188,404,395,621,178,296,333246,Pashchim Basudebpur,False,False,0.0,True,False,True,True,False,False
19,341,2411,333247,Ramnagar,VILLAGE,2820,698,1516,1304,2206,614,1124,333247,Ramnagar,False,False,0.0,True,False,True,False,False,False
19,341,2411,333248,Anantapur,VILLAGE,6256,1519,3197,3059,4827,1429,2132,333248,Anantapur,False,False,0.0,True,True,True,True,False,False
19,341,2411,333249,Jhumjhumi,VILLAGE,5500,1278,2800,2700,3611,1889,1969,333249,Jhumjhumi,False,False,1.0,True,False,True,True,False,True
19,341,2411,333250,Narikeldaha,VILLAGE,3717,799,1905,1812,2455,1262,1530,333250,Narikeldaha,False,False,0.0,True,False,True,True,False,False
19,341,2411,333251,Ajodhya,VILLAGE,5670,1347,2925,2745,4310,1360,2121,333251,Ajodhya,False,False,0.0,True,True,True,True,False,False
19,341,2411,333252,Chalitapara,VILLAGE,3686,893,1862,1824,2739,947,1308,333252,Chalitapara,False,False,0.0,True,True,True,True,False,False
19,341,2411,333253,Sultanpur,VILLAGE,4514,1155,2261,2253,3008,1506,1795,333253,Sultanpur,False,False,0.0,True,False,False,True,False,False
19,341,2411,333254,Baichi,VILLAGE,1553,365,784,769,1043,510,568,333254,Baichi,False,False,0.0,True,False,True,False,False,False
19,341,2411,333255,Narayanpur,VILLAGE,4863,1058,2496,2367,3468,1395,1844,333255,Narayanpur,False,False,0.0,True,False,True,True,False,False
19,341,2411,333256,Gobindapur,VILLAGE,4814,1098,2436,2378,3734,1080,1807,333256,Gobindapur,False,False,0.0,True,True,True,True,False,False
19,341,2411,333257,Jaynagar,VILLAGE,5169,1231,2655,2514,3880,1289,1954,333257,Jaynagar,False,False,0.0,True,True,True,True,False,False
19,341,2411,333258,Marshal,VILLAGE,2382,537,1231,1151,1744,638,924,333258,Marshal,False,False,0.0,True,False,True,False,False,False
